Instrument,Latitude,Longitude,ocean,year,month,Group_index,PFT,Selection,Min_size,Max_size,Average_size,Slope,Slope_sd,Total_abundance,Max_abundance,Intercept_ref,Intercept_ref_sd,Intercept,Intercept_sd,R2,Absolute_intercept,Date_bin,Month,Conductivity,Salinity,Oxygen,AOU,MLD,Phosphates,Silicates,Temperature,Nitrates,SLA,CHL,Iron,PAR,Aerosol_thickness,DUWT001,PSD_slope,Picophytoplankton,Nanophytoplankton,Microphytoplankton,FSLE,theta_max
UVP,10.5,-22.5,North Atlantic Ocean,2014,4.0,590,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2895.6864471140507,1597.626777826743,-0.580794540597166,0.1571113279043277,34.8510221667922,13.7864677218581,1.0512558590303778,0.1035635407044791,1.1106226758994089,0.5432449645097932,0.8199889373091411,12.900979225847816,2014-04,April,5.423893,35.835487,212.32895,-5.936525,29.865479,125.293915,930.5297,24.55681,44.814598,0.04319375,0.16127616,0.00019805097,55.153072,0.14762114,5.348069e-13,4.0019965,0.5301371,0.39329097,0.07657189,-0.043702234,-10.72611
UVP,10.5,-22.5,North Atlantic Ocean,2015,5.0,733,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.5446754,35.861687,206.98425,-5.6908436,26.297323,191.35382,2311.5232,25.47719,171.22083,0.044812500000000005,0.19791108,0.000116732816,53.252537,0.20890357,2.7674777e-12,4.0107017,0.53277844,0.3818668,0.085354775,-0.035626486,15.579104
UVP,10.5,-22.5,North Atlantic Ocean,2015,5.0,733,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.5446754,35.861687,206.98425,-5.6908436,26.297323,191.35382,2311.5232,25.47719,171.22083,0.044812500000000005,0.19791108,0.000116732816,53.252537,0.20890357,2.7674777e-12,4.0107017,0.53277844,0.3818668,0.085354775,-0.035626486,15.579104
UVP,10.5,-22.5,North Atlantic Ocean,2015,9.0,789,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-09,September,5.698954,35.5283,202.20164,-2.1399212,17.49422,109.86103,2577.1511,27.848509,475.22,0.052937500000000005,0.18244791,0.00022323159,46.863388,0.11901528,1.952635e-11,3.9437501,0.50152284,0.4110052,0.08747198,-0.04230321,-18.554396
UVP,10.5,-22.5,North Atlantic Ocean,2015,9.0,789,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1496.867862402244,-0.5428346945519411,0.1788088507676878,18.916594720422403,8.7372421888806,0.8157677054542913,0.0872859138928243,0.8712543976475182,0.778379468865147,0.8216882704413612,7.434545053753256,2015-09,September,5.698954,35.5283,202.20164,-2.1399212,17.49422,109.86103,2577.1511,27.848509,475.22,0.052937500000000005,0.18244791,0.00022323159,46.863388,0.11901528,1.952635e-11,3.9437501,0.50152284,0.4110052,0.08747198,-0.04230321,-18.554396
UVP,10.5,-21.5,North Atlantic Ocean,2012,10.0,360,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2012-10,October,5.7716217,35.3565,204.82292,-7.7350254,18.579605,44.595425,912.29004,28.39321,0.317756,0.11215625000000001,0.13871153,0.00029837925,47.248165,0.124536805,2.7693913e-11,4.2307825,0.6327399,0.32285434,0.044405784,-0.023382824,7.7734313
UVP,10.5,-21.5,North Atlantic Ocean,2012,10.0,360,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1380.955901370678,-1.0376058044609835,0.0638068467293389,15.2535829387836,8.4782442938639,0.8101132199450094,0.0311474454730747,0.9161737103076484,0.2641415978647834,0.9924936722597668,8.244678219890549,2012-10,October,5.7716217,35.3565,204.82292,-7.7350254,18.579605,44.595425,912.29004,28.39321,0.317756,0.11215625000000001,0.13871153,0.00029837925,47.248165,0.124536805,2.7693913e-11,4.2307825,0.6327399,0.32285434,0.044405784,-0.023382824,7.7734313
UVP,10.5,-21.5,North Atlantic Ocean,2012,12.0,423,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1221.7998802206478,-2.1613104357345967,0.1066812525091025,45.5893915268103,37.2937386106868,1.29991317355319,0.0520766761852645,1.520834879710164,0.2660439486461756,0.9951509032619492,33.17682940976829,2012-12,December,5.593314,35.3005,200.25995,4.801173,24.82882,97.865456,1732.3839,27.32091,84.17232,0.1057125,0.15965469,0.00038324646,43.2619,0.2192729,2.2363947e-12,3.93967,0.4999456,0.4129912,0.08706318,-0.030173123,-1.8888725
UVP,10.5,-21.5,North Atlantic Ocean,2012,12.0,423,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2895.6864471140507,1375.5734468926578,-1.1892223179941217,0.0886823094510866,13.1261450615261,7.6986703087842,0.7394555628459634,0.058456981346358,0.8610137708420842,0.3955320164768778,0.9835909415478938,7.261289815568575,2012-12,December,5.593314,35.3005,200.25995,4.801173,24.82882,97.865456,1732.3839,27.32091,84.17232,0.1057125,0.15965469,0.00038324646,43.2619,0.2192729,2.2363947e-12,3.93967,0.4999456,0.4129912,0.08706318,-0.030173123,-1.8888725
UVP,10.5,-21.5,North Atlantic Ocean,2013,6.0,485,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2013-06,June,5.684927,35.9703,204.45293,-7.9563174,17.485083,93.11212,2809.1338,26.95121,251.92854,0.0510375,0.13014823,0.0002900659,49.13122,0.16232024,7.46068e-12,4.361314,0.6770033,0.27379775,0.04919895,-0.03273302,6.686681
UVP,10.5,-21.5,North Atlantic Ocean,2013,6.0,485,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2013-06,June,5.684927,35.9703,204.45293,-7.9563174,17.485083,93.11212,2809.1338,26.95121,251.92854,0.0510375,0.13014823,0.0002900659,49.13122,0.16232024,7.46068e-12,4.361314,0.6770033,0.27379775,0.04919895,-0.03273302,6.686681
UVP,10.5,-21.5,North Atlantic Ocean,2014,3.0,538,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-03,March,5.359441,35.72851,210.43475,-3.6653278,29.833513,118.7129,833.8294,24.590809,24.602804,0.021681250000000003,0.23186344,0.00022618411,53.13879,0.13746943,4.2306967e-13,3.7819445,0.4189956,0.4554838,0.12552062,-0.029699344,8.407125
UVP,10.5,-21.5,North Atlantic Ocean,2014,3.0,538,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1480.5113985961934,-0.6551643807168059,0.0833219594618982,34.6171081974124,15.3580265211307,1.1124172871493476,0.0406737885051432,1.1793859328413947,0.2679482189282414,0.968665538324523,15.114226730577156,2014-03,March,5.359441,35.72851,210.43475,-3.6653278,29.833513,118.7129,833.8294,24.590809,24.602804,0.021681250000000003,0.23186344,0.00022618411,53.13879,0.13746943,4.2306967e-13,3.7819445,0.4189956,0.4554838,0.12552062,-0.029699344,8.407125
UVP,10.5,-21.5,North Atlantic Ocean,2014,4.0,591,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-04,April,5.409283,35.81111,213.75124,-7.476681,26.773579,156.53656,1081.1211,24.39719,115.717514,0.010356250000000001,0.18988939,0.00011253799,55.570995,0.16547997,2.2197982e-13,3.9877605,0.5239694,0.39853802,0.07749254,-0.04461418,7.669525
UVP,10.5,-21.5,North Atlantic Ocean,2014,4.0,591,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-04,April,5.409283,35.81111,213.75124,-7.476681,26.773579,156.53656,1081.1211,24.39719,115.717514,0.010356250000000001,0.18988939,0.00011253799,55.570995,0.16547997,2.2197982e-13,3.9877605,0.5239694,0.39853802,0.07749254,-0.04461418,7.669525
UVP,10.5,-21.5,North Atlantic Ocean,2015,5.0,734,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.552743,35.86379,208.73709,-7.3799148,23.470354,175.51038,2813.305,25.646109,76.39793,0.021837500000000003,0.20967951,0.00011775986,51.92365,,3.4303831e-12,3.846377,0.4519672,0.4345178,0.11351498,-0.029639177,0.25251544
UVP,10.5,-21.5,North Atlantic Ocean,2015,5.0,734,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.552743,35.86379,208.73709,-7.3799148,23.470354,175.51038,2813.305,25.646109,76.39793,0.021837500000000003,0.20967951,0.00011775986,51.92365,,3.4303831e-12,3.846377,0.4519672,0.4345178,0.11351498,-0.029639177,0.25251544
UVP,10.5,-20.5,North Atlantic Ocean,2012,12.0,424,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1210.6167446350858,-2.6136459240941043,0.1417532807612708,138.8927693297061,116.115341532371,1.817938126657588,0.0691971600143494,2.085096007956966,0.2578424420026011,0.9941513553188368,121.64548883372824,2012-12,December,5.5969067,35.14349,199.90533,2.6745605,23.521585,83.86328,2097.6875,27.363491,68.824715,0.1075875,0.21056704,0.00025638813,43.906834,0.20916247,7.6180593e-13,3.8554688,0.45691192,0.4360329,0.10705516,-0.032130167,19.56977
UVP,10.5,-20.5,North Atlantic Ocean,2012,12.0,424,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2895.6864471140507,1246.634465515366,-1.453801969640936,0.3159334970264104,46.09603732410119,37.997862077360594,1.1581937820919328,0.2082548216964171,1.3067964104960663,0.9284157261746764,0.8759037935667877,20.26732400806255,2012-12,December,5.5969067,35.14349,199.90533,2.6745605,23.521585,83.86328,2097.6875,27.363491,68.824715,0.1075875,0.21056704,0.00025638813,43.906834,0.20916247,7.6180593e-13,3.8554688,0.45691192,0.4360329,0.10705516,-0.032130167,19.56977
UVP,10.5,-20.5,North Atlantic Ocean,2013,6.0,486,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2013-06,June,5.7065654,35.936787,205.09691,-8.0,16.229513,125.82292,2493.4194,27.21661,417.57022,0.04680625,0.16486035,0.000264364,49.051098,0.16208702,6.222558e-12,4.3809886,0.68206024,0.2820539,0.03588586,-0.039086845,21.15989
UVP,10.5,-20.5,North Atlantic Ocean,2013,6.0,486,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2013-06,June,5.7065654,35.936787,205.09691,-8.0,16.229513,125.82292,2493.4194,27.21661,417.57022,0.04680625,0.16486035,0.000264364,49.051098,0.16208702,6.222558e-12,4.3809886,0.68206024,0.2820539,0.03588586,-0.039086845,21.15989
UVP,10.5,-20.5,North Atlantic Ocean,2014,3.0,539,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-03,March,5.327002,35.6965,209.96016,-3.3316844,25.726883,151.39862,944.13837,24.39991,115.21204,-0.014912500000000002,0.2861152,0.00012982356,54.130016,0.15342362,3.0092522e-13,3.6965277,0.37530276,0.47318736,0.15150988,-0.040084407,-6.092573
UVP,10.5,-20.5,North Atlantic Ocean,2014,3.0,539,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2895.6864471140507,1539.0045097054106,-0.6780459755938626,0.107415126764235,51.4660686436836,23.5392096625961,1.2456174710955237,0.0708051481793771,1.314924994579605,0.313703389430836,0.929982194697758,20.650234823166013,2014-03,March,5.327002,35.6965,209.96016,-3.3316844,25.726883,151.39862,944.13837,24.39991,115.21204,-0.014912500000000002,0.2861152,0.00012982356,54.130016,0.15342362,3.0092522e-13,3.6965277,0.37530276,0.47318736,0.15150988,-0.040084407,-6.092573
UVP,10.5,-19.5,North Atlantic Ocean,2015,5.0,735,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.5659747,35.866413,213.32385,-7.699174,19.615383,164.95195,3557.7415,26.0133,38.889675,0.03044375,0.17493434,0.00012845278,50.783096,0.20403671,2.5402657e-12,3.57557,0.321604,0.48179138,0.19660461,-0.039245375,-8.486262
UVP,10.5,-19.5,North Atlantic Ocean,2015,5.0,735,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1492.176109846432,-0.6234013259098425,0.0868673444715763,59.8191035566915,23.5514901605477,1.3443831933692187,0.0424044756011289,1.408105129035398,0.2339746511215079,0.9626180755450308,25.592053150497076,2015-05,May,5.5659747,35.866413,213.32385,-7.699174,19.615383,164.95195,3557.7415,26.0133,38.889675,0.03044375,0.17493434,0.00012845278,50.783096,0.20403671,2.5402657e-12,3.57557,0.321604,0.48179138,0.19660461,-0.039245375,-8.486262
UVP,10.5,-18.5,North Atlantic Ocean,2014,3.0,540,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-03,March,5.243387,35.59711,210.0646,0.2752339,20.008251,241.4123,1268.588,23.76639,501.079,-0.034362500000000004,1.5208368,0.000458656,54.519123,0.17583126,1.956906e-12,3.2271702,0.18137136,0.48541752,0.33321112,-0.026765302,12.169928
UVP,10.5,-18.5,North Atlantic Ocean,2014,3.0,540,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2895.6864471140507,1562.3878628782793,-0.6643651049967083,0.0434249809282156,44.691430856821,19.0273006833398,1.1934968771472343,0.0286245736697552,1.261405989174977,0.1322024471070728,0.9873451817686718,18.256015221274783,2014-03,March,5.243387,35.59711,210.0646,0.2752339,20.008251,241.4123,1268.588,23.76639,501.079,-0.034362500000000004,1.5208368,0.000458656,54.519123,0.17583126,1.956906e-12,3.2271702,0.18137136,0.48541752,0.33321112,-0.026765302,12.169928
UVP,10.5,-18.5,North Atlantic Ocean,2015,5.0,736,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.5669074,35.85411,214.6256,-7.7019606,18.261166,183.34428,3752.9211,26.14591,147.83401,0.04278125000000001,0.2004096,0.00014467638,50.19044,0.19646394,2.115554e-12,3.9625,0.50990295,0.4044661,0.08563097,-0.05919361,-22.37571
UVP,10.5,-18.5,North Atlantic Ocean,2015,5.0,736,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.5669074,35.85411,214.6256,-7.7019606,18.261166,183.34428,3752.9211,26.14591,147.83401,0.04278125000000001,0.2004096,0.00014467638,50.19044,0.19646394,2.115554e-12,3.9625,0.50990295,0.4044661,0.08563097,-0.05919361,-22.37571
UVP,10.5,-17.5,North Atlantic Ocean,2014,3.0,541,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2014-03,March,5.197034,35.52491,210.35214,3.3292255,17.935818,292.55432,1415.1307,23.42789,681.11005,-0.037975,5.7295938,0.0011299226,54.57693,0.15914305,3.346861e-12,2.5861979,0.035414975,0.3726698,0.59191525,-0.04374744,-1.8369855
UVP,10.5,-17.5,North Atlantic Ocean,2014,3.0,541,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,3650.3424496887937,1766.510981631644,-0.6853827654547362,0.2023364428503983,139.7080297025736,37.6997329752634,1.674369891320744,0.1682635559277249,1.7444273561862116,0.5013569960988981,0.7415033271096526,55.51717465725025,2014-03,March,5.197034,35.52491,210.35214,3.3292255,17.935818,292.55432,1415.1307,23.42789,681.11005,-0.037975,5.7295938,0.0011299226,54.57693,0.15914305,3.346861e-12,2.5861979,0.035414975,0.3726698,0.59191525,-0.04374744,-1.8369855
UVP,10.5,-17.5,North Atlantic Ocean,2015,5.0,737,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.5685034,35.832188,214.63397,-7.8184566,17.207912,226.38623,3931.2073,26.255709,388.18863,0.07361250000000001,0.92202336,0.0007084977,50.16979,,2.493359e-12,3.6296,0.35230577,0.45744216,0.19025208,-0.044618975,14.996472
UVP,10.5,-17.5,North Atlantic Ocean,2015,5.0,737,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.5685034,35.832188,214.63397,-7.8184566,17.207912,226.38623,3931.2073,26.255709,388.18863,0.07361250000000001,0.92202336,0.0007084977,50.16979,,2.493359e-12,3.6296,0.35230577,0.45744216,0.19025208,-0.044618975,14.996472
UVP,11.5,-152.5,North Pacific Ocean,2015,5.0,738,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.4017096,34.66699,207.94366,-6.2513475,82.061966,230.52437,1732.0275,26.37869,0.0,0.12856875,0.047407284,1.0670243e-05,50.053593,0.12990417,2.103299e-12,5.3101563,0.91233975,0.08637727,0.0012829568,-0.032893058,15.870248
UVP,11.5,-152.5,North Pacific Ocean,2015,5.0,738,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False]",1827.9770239256288,3650.3424496887937,2422.123533254633,-0.5166678836878764,0.2451584534138414,15.327412832625,6.328641126235,1.029350157248761,0.248133038433032,0.7684789521698869,1.2015003313985124,0.6895130757811524,5.867849307383917,2015-05,May,5.4017096,34.66699,207.94366,-6.2513475,82.061966,230.52437,1732.0275,26.37869,0.0,0.12856875,0.047407284,1.0670243e-05,50.053593,0.12990417,2.103299e-12,5.3101563,0.91233975,0.08637727,0.0012829568,-0.032893058,15.870248
UVP,11.5,-60.5,North Atlantic Ocean,2013,5.0,439,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1446.549395218031,-0.7900844473147562,0.143380976150386,52.7468214916071,23.4209234940142,1.3157657458190417,0.0699917229175172,1.3965254558648312,0.3893946853587405,0.9382036060210605,24.91870426201391,2013-05,May,5.63359,35.2734,200.07617,-3.1452038,23.275217,39.445534,2334.4348,27.42231,986.102,0.061950000000000005,0.1805207,0.0013386058,48.09521,0.15856601,3.097815e-11,3.9603703,0.50828195,0.38463536,0.10708271,-0.09940588,19.71203
UVP,11.5,-60.5,North Atlantic Ocean,2013,5.0,439,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2013-05,May,5.63359,35.2734,200.07617,-3.1452038,23.275217,39.445534,2334.4348,27.42231,986.102,0.061950000000000005,0.1805207,0.0013386058,48.09521,0.15856601,3.097815e-11,3.9603703,0.50828195,0.38463536,0.10708271,-0.09940588,19.71203
UVP,11.5,-47.5,North Atlantic Ocean,2015,5.0,739,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1257.4297498185597,-1.8300278056504733,0.0624402248200262,562.630037388488,418.9440366488572,2.4121634108562704,0.030480326134249,2.599222547967961,0.0911104802226204,0.9976770838593336,397.39513673094336,2015-05,May,5.6829333,36.321888,213.2102,0.08515844,63.95352,58.87816,2135.5266,26.4061,131.25693,0.049781250000000006,0.116888344,0.0007194363,51.69853,0.31145,3.8381492e-11,4.316252,0.66975015,0.29660258,0.033647254,-0.029307686,35.905586
UVP,11.5,-47.5,North Atlantic Ocean,2015,5.0,739,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.6829333,36.321888,213.2102,0.08515844,63.95352,58.87816,2135.5266,26.4061,131.25693,0.049781250000000006,0.116888344,0.0007194363,51.69853,0.31145,3.8381492e-11,4.316252,0.66975015,0.29660258,0.033647254,-0.029307686,35.905586
UVP,11.5,-44.5,North Atlantic Ocean,2015,5.0,740,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1204.8651634194043,-2.0860544394866447,0.3291942063495419,380.051282852118,330.39156530363726,2.1485944335308407,0.1606968392564335,2.361823731038527,0.5286302906496083,0.9525568006469552,230.05079108980345,2015-05,May,5.6489654,36.315212,215.99582,4.8298564,61.889034,78.84494,1300.4279,26.13739,151.19774,0.08848125000000001,0.12278601,0.00061074167,48.99419,0.19042177,3.3702752e-11,4.0425253,0.5481023,0.37997803,0.07191963,-0.04328202,2.395114
UVP,11.5,-44.5,North Atlantic Ocean,2015,5.0,740,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,2299.7825984209894,1298.690993409722,-1.2991508849855933,0.2384839551730116,162.1767764746149,117.7386491378324,1.8148192901357083,0.116416440722482,1.9476140175015664,0.4644121973043912,0.9368601008857436,88.6367895710896,2015-05,May,5.6489654,36.315212,215.99582,4.8298564,61.889034,78.84494,1300.4279,26.13739,151.19774,0.08848125000000001,0.12278601,0.00061074167,48.99419,0.19042177,3.3702752e-11,4.0425253,0.5481023,0.37997803,0.07191963,-0.04328202,2.395114
UVP,11.5,-39.5,North Atlantic Ocean,2015,5.0,741,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1191.9028167291435,-2.444268791827416,0.547270702255114,123.385480771355,109.6320183400184,1.6947508593735858,0.1749723555846191,1.944595593785014,2.0797572914753117,0.9522621353723848,88.0228840021552,2015-05,May,5.625456,36.238613,209.56734,-1.8821563,56.482464,80.169846,761.88153,25.9129,347.7631,0.05050625,0.1112906,0.00042263896,48.52475,0.16212237,2.7445681e-11,4.4740934,0.7227602,0.25348234,0.023757488,-0.023350352,16.759937
UVP,11.5,-39.5,North Atlantic Ocean,2015,5.0,741,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1234.164687161117,-1.9080455872490905,0.1725839207629232,60.56392541379719,47.252882961801696,1.4493280562958009,0.0551782052784568,1.6443619022398626,0.7756087121335862,0.991885074743636,44.0922135594036,2015-05,May,5.625456,36.238613,209.56734,-1.8821563,56.482464,80.169846,761.88153,25.9129,347.7631,0.05050625,0.1112906,0.00042263896,48.52475,0.16212237,2.7445681e-11,4.4740934,0.7227602,0.25348234,0.023757488,-0.023350352,16.759937
UVP,11.5,-38.5,North Atlantic Ocean,2015,5.0,742,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1195.26160173363,-2.144986273952494,1.018167527692302,85.71686346270499,76.8919515650434,1.489249487922021,0.3255265994799108,1.708502594504932,4.403959872690297,0.8161168987161695,51.109613235151386,2015-05,May,5.6215796,36.231487,208.77426,-3.0277238,56.044712,96.70611,904.9918,25.831509,445.73398,0.061,0.123809785,0.0004164236,49.33189,0.13822594,2.6966379e-11,4.274781,0.6431382,0.31328666,0.04357521,-0.023348022,13.547266
UVP,11.5,-38.5,North Atlantic Ocean,2015,5.0,742,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.6215796,36.231487,208.77426,-3.0277238,56.044712,96.70611,904.9918,25.831509,445.73398,0.061,0.123809785,0.0004164236,49.33189,0.13822594,2.6966379e-11,4.274781,0.6431382,0.31328666,0.04357521,-0.023348022,13.547266
UVP,11.5,-34.5,North Atlantic Ocean,2015,5.0,743,Mesophytoplankton,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1206.0860156951442,-2.1891190784218164,0.4665545379954602,202.7875515046424,173.4613218762658,1.9341584525317173,0.1491659359534014,2.157922662332219,1.5977406908815708,0.956551535061212,143.8542384764821,2015-05,May,5.575094,36.2457,209.96112,-5.192894,55.967876,118.02657,1331.1705,25.439,702.21735,0.06921250000000001,0.09575037,0.00039130164,51.097935,0.23886664,2.6045029e-11,4.52684,0.7399842,0.23947467,0.020541143,-0.030069388,1.4648488
UVP,11.5,-34.5,North Atlantic Ocean,2015,5.0,743,Rhizaria,"[False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",1147.0832576583095,1827.9770239256288,1287.4356442209437,-1.1448869637103265,0.7081930262582208,85.7281862317744,61.5648003807181,1.5489294555342945,0.2264221371661103,1.6659558563686547,3.141433785259419,0.7232597319815535,46.33998153149157,2015-05,May,5.575094,36.2457,209.96112,-5.192894,55.967876,118.02657,1331.1705,25.439,702.21735,0.06921250000000001,0.09575037,0.00039130164,51.097935,0.23886664,2.6045029e-11,4.52684,0.7399842,0.23947467,0.020541143,-0.030069388,1.4648488
UVP,11.5,-28.5,North Atlantic Ocean,2015,5.0,744,Mesophytoplankton,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.5076976,36.0872,215.56166,-6.7633886,47.495853,84.680695,299.35223,25.15061,414.35995,0.043175,0.115387894,0.0004325791,52.930378,,1.2342926e-11,4.4078693,0.7027293,0.2703307,0.026940018,-0.025368594,-2.8389544
UVP,11.5,-28.5,North Atlantic Ocean,2015,5.0,744,Rhizaria,"[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True]",,,,,,,,,,,,,,2015-05,May,5.5076976,36.0872,215.56166,-6.7633886,47.495853,84.680695,299.35223,25.15061,414.35995,0.043175,0.115387894,0.0004325791,52.930378,,1.2342926e-11,4.4078693,0.7027293,0.2703307,0.026940018,-0.025368594,-2.8389544
