PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,98.4807753,3,-0.368079101006761,0.07160042693193247,0.2097799999029363,0.6604642299817385,0.5910516926945093,0.06928932250475084,5.0,0,0,1
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,3,-0.368079101006761,0.07160042693193247,0.2097799999029363,0.6604642299817385,0.5910516926945093,0.06928932250475084,5.0,0,0,1
Crustaceans,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,98.4807753,3,-0.9830680975403102,0.0780197553551239,7.672082920696705,0.9913744038871896,0.8460610206322884,0.18492205501443734,8.0,0,0,0
Crustaceans,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,3,-0.9830680975403102,0.0780197553551239,7.672082920696705,0.9913744038871896,0.8460610206322884,0.18492205501443734,8.0,0,0,0
Detritus,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,98.4807753,3,-1.1545241072564374,0.2541060379237097,7.454986380109844,2.218745929699,0.9286302087732858,0.051791893781377676,6.0,0,0,0
Detritus,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,3,-1.1545241072564374,0.2541060379237097,7.454986380109844,2.218745929699,0.9286302087732858,0.051791893781377676,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,100.0,3,-1.275730009444693,0.15827612359492932,8.896443470471288,1.6249076768641197,0.9020207143102598,0.050150675856975496,4.0,0,1,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,98.4807753,3,-1.275730009444693,0.15827612359492932,8.896443470471288,1.6249076768641197,0.9020207143102598,0.050150675856975496,4.0,0,1,0
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,3,-0.9061921402213643,0.7718731500911169,4.4278206309666635,6.61653790054732,0.863288810265872,0.09731735168251118,3.0,0,1,0
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,100.0,3,-0.9061921402213643,0.7718731500911169,4.4278206309666635,6.61653790054732,0.863288810265872,0.09731735168251118,3.0,0,1,0
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,98.4807753,3,-0.9061921402213643,0.7718731500911169,4.4278206309666635,6.61653790054732,0.863288810265872,0.09731735168251118,3.0,0,1,0
Mollusca,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,1,-0.30112567556297376,,0.2776743375383601,,0.9208458201648954,,4.0,0,1,0
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,100.0,3,-0.8263915306859025,0.5311584078852841,4.976126857970552,5.171645649958041,0.670553603561674,0.35414718395957284,3.0,0,1,1
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,98.4807753,3,-0.8263915306859025,0.5311584078852841,4.976126857970552,5.171645649958041,0.670553603561674,0.35414718395957284,3.0,0,1,1
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,45.5,-3.5,0.0,86.60254038,3,-0.8263915306859025,0.5311584078852841,4.976126857970552,5.171645649958041,0.670553603561674,0.35414718395957284,3.0,0,1,1
Actinopterygii,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,70.71067812,4,-0.8400114596624516,0.3323192709301198,5.562191250444581,3.575775465198522,0.829151132936642,0.1418870721791459,3.0,0,1,0
Actinopterygii,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,66.71817608,4,-0.8400114596624516,0.3323192709301198,5.562191250444581,3.575775465198522,0.829151132936642,0.1418870721791459,3.0,0,1,0
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,3,-0.2817890952651022,0.0351687423934955,-0.6880996620743599,0.5153070997344157,0.3740893897092354,0.18887339091760888,5.0,0,0,1
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,70.71067812,3,-0.2817890952651022,0.0351687423934955,-0.6880996620743599,0.5153070997344157,0.3740893897092354,0.18887339091760888,5.0,0,0,1
Crustaceans,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,4,-1.2043533744199757,0.168371198310732,10.08110170310686,1.6637425685055804,0.889114109569102,0.03778572966426208,5.0,0,0,0
Crustaceans,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,70.71067812,4,-1.2043533744199757,0.168371198310732,10.08110170310686,1.6637425685055804,0.889114109569102,0.03778572966426208,5.0,0,0,0
Detritus,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,70.71067812,5,-1.3994267523138593,0.15504661052970112,9.701815365080567,1.3855582124359824,0.9226257741715539,0.05365526423773291,5.0,0,0,0
Detritus,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,5,-1.3994267523138593,0.15504661052970112,9.701815365080567,1.3855582124359824,0.9226257741715539,0.05365526423773291,5.0,0,0,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,5,-1.6606662268256085,0.991388115397003,12.632258656859642,10.160818496282683,0.8805493118029423,0.14443452860273873,4.0,0,1,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,70.71067812,5,-1.6606662268256085,0.991388115397003,12.632258656859642,10.160818496282683,0.8805493118029423,0.14443452860273873,4.0,0,1,0
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,4,-1.4568926826400335,1.0612244140376879,8.27113885303044,8.019095812348509,0.8208440325240127,0.30882945963797787,3.0,0,1,0
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,70.71067812,4,-1.4568926826400335,1.0612244140376879,8.27113885303044,8.019095812348509,0.8208440325240127,0.30882945963797787,3.0,0,1,0
Mollusca,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,4,-1.152621229976301,0.486545267737727,7.636722856719163,4.444951464543998,0.8582137469346052,0.17948043635569835,4.0,0,1,0
Mollusca,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,70.71067812,4,-1.152621229976301,0.486545267737727,7.636722856719163,4.444951464543998,0.8582137469346052,0.17948043635569835,4.0,0,1,0
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,45.5,-2.5,0.0,93.96926208,3,-0.7765836516793391,0.6546609188169576,4.620917500656762,6.41471764017442,0.7427661480528934,0.23956643116233622,3.0,0,1,1
Actinopterygii,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,23.18221983,3,-0.8136053293307711,0.46723058383619626,5.142826509543192,4.96293092649652,0.6397561272213028,0.2555002976759402,4.0,0,1,1
Actinopterygii,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,68.0,3,-0.8136053293307711,0.46723058383619626,5.142826509543192,4.96293092649652,0.6397561272213028,0.2555002976759402,4.0,0,1,1
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,23.18221983,3,-0.5011871954893145,0.08318843082023403,1.9815933617205388,0.5834892661229812,0.6450249191640589,0.1867845580942382,8.0,0,0,1
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,68.0,3,-0.5011871954893145,0.08318843082023403,1.9815933617205388,0.5834892661229812,0.6450249191640589,0.1867845580942382,8.0,0,0,1
Crustaceans,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,68.0,3,-1.3701914360014475,0.38759026671905666,11.910977100836277,3.7400709912532886,0.9121594112176735,0.04076355790646358,9.0,0,0,0
Crustaceans,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,23.18221983,3,-1.3701914360014475,0.38759026671905666,11.910977100836277,3.7400709912532886,0.9121594112176735,0.04076355790646358,9.0,0,0,0
Detritus,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,23.18221983,3,-1.4142497270154408,0.26204986995543744,10.979628851275534,1.9527732793069774,0.9378045759375851,0.018664492180297254,9.0,0,0,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,14.7721163,3,-1.5769398066717928,0.1996694867089017,13.159996902632438,1.6804868045527646,0.8868844737471665,0.04862834174328627,3.0,0,1,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,23.18221983,3,-1.5769398066717928,0.1996694867089017,13.159996902632438,1.6804868045527646,0.8868844737471665,0.04862834174328627,3.0,0,1,0
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,68.0,3,-2.425735478011232,0.49598746444221475,16.906307999404216,3.873622634006305,0.9586452823566725,0.039130457573855894,3.0,0,1,0
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,23.18221983,3,-2.425735478011232,0.49598746444221475,16.906307999404216,3.873622634006305,0.9586452823566725,0.039130457573855894,3.0,0,1,0
Mollusca,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,23.18221983,3,-1.0468055487418786,0.33003965075439984,6.701015752290328,2.508465000294629,0.8708193351748407,0.15510072541359943,3.0,0,1,0
Mollusca,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,68.0,3,-1.0468055487418786,0.33003965075439984,6.701015752290328,2.508465000294629,0.8708193351748407,0.15510072541359943,3.0,0,1,0
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,23.18221983,3,-0.8994238048423399,0.7417333526078463,6.338591457893792,6.525661580837743,0.6067361991625951,0.518769999595763,3.0,0,1,1
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,45.5,-1.5,0.0,68.0,3,-0.8994238048423399,0.7417333526078463,6.338591457893792,6.525661580837743,0.6067361991625951,0.518769999595763,3.0,0,1,1
Actinopterygii,1.0,2006,05,North Atlantic Ocean,46.5,-4.5,0.0,70.71067812,1,-0.3650643671016209,,-0.11680994148849777,,0.9055863690470465,,4.0,0,1,0
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-4.5,0.0,70.71067812,1,-0.24640733348711588,,-1.1183225332778264,,0.5752767204099528,,10.0,0,0,1
Crustaceans,1.0,2006,05,North Atlantic Ocean,46.5,-4.5,0.0,70.71067812,1,-0.7767072781499558,,5.341822456247916,,0.7953254293399988,,10.0,0,0,1
Detritus,1.0,2006,05,North Atlantic Ocean,46.5,-4.5,0.0,70.71067812,1,-1.032127762381592,,6.124701221608435,,0.9707893705003077,,10.0,0,0,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-4.5,0.0,70.71067812,1,-1.9667599954527482,,15.836394798117052,,0.795893983531244,,3.0,0,1,1
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,46.5,-4.5,0.0,70.71067812,1,-0.18352080609254698,,-1.9978431635167864,,0.8940418618200145,,4.0,0,1,0
Mollusca,1.0,2006,05,North Atlantic Ocean,46.5,-4.5,0.0,70.71067812,1,-0.2063845284528713,,-1.4736358360329218,,0.16993147765998318,,6.0,0,0,1
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,46.5,-4.5,0.0,70.71067812,1,-0.7301332572353592,,3.900727722496953,,0.9163598616777731,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,5,-0.34857359710891933,0.24181124136296805,0.2438466228930105,2.293903702880661,0.40925543177367707,0.21699075770316617,4.0,0,1,1
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,70.71067812,5,-0.34857359710891933,0.24181124136296805,0.2438466228930105,2.293903702880661,0.40925543177367707,0.21699075770316617,4.0,0,1,1
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,93.96926208,5,-0.34857359710891933,0.24181124136296805,0.2438466228930105,2.293903702880661,0.40925543177367707,0.21699075770316617,4.0,0,1,1
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,96.63088571,5,-0.34857359710891933,0.24181124136296805,0.2438466228930105,2.293903702880661,0.40925543177367707,0.21699075770316617,4.0,0,1,1
Crustaceans,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,93.96926208,5,-0.6111993074466391,0.24054087270979754,4.138176116585836,1.8972935983494146,0.5940860144054395,0.2396421397321055,8.0,0,0,1
Crustaceans,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,70.71067812,5,-0.6111993074466391,0.24054087270979754,4.138176116585836,1.8972935983494146,0.5940860144054395,0.2396421397321055,8.0,0,0,1
Crustaceans,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,76.60444431,5,-0.6111993074466391,0.24054087270979754,4.138176116585836,1.8972935983494146,0.5940860144054395,0.2396421397321055,8.0,0,0,1
Detritus,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,93.96926208,5,-1.0110851039332769,0.2449217297603797,6.277877504910711,1.7723861317118201,0.9582461881948348,0.026683151473158657,6.0,0,0,0
Detritus,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,70.71067812,5,-1.0110851039332769,0.2449217297603797,6.277877504910711,1.7723861317118201,0.9582461881948348,0.026683151473158657,6.0,0,0,0
Detritus,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,76.60444431,5,-1.0110851039332769,0.2449217297603797,6.277877504910711,1.7723861317118201,0.9582461881948348,0.026683151473158657,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,96.63088571,5,-0.6062676084588181,0.28095723070674533,3.058320474635882,2.5969998773991554,0.7798606434044858,0.12041842922576251,4.0,0,1,1
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,93.96926208,5,-0.6062676084588181,0.28095723070674533,3.058320474635882,2.5969998773991554,0.7798606434044858,0.12041842922576251,4.0,0,1,1
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,100.0,5,-0.6062676084588181,0.28095723070674533,3.058320474635882,2.5969998773991554,0.7798606434044858,0.12041842922576251,4.0,0,1,1
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,70.71067812,3,-0.6268252503931013,0.7186060985641078,1.4784938430527237,5.591874891317938,0.5562043876277617,0.2458050461062387,3.0,0,1,1
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,96.63088571,3,-0.6268252503931013,0.7186060985641078,1.4784938430527237,5.591874891317938,0.5562043876277617,0.2458050461062387,3.0,0,1,1
Mollusca,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,70.71067812,2,-1.1565276221646401,0.6251539344269195,7.033656792754261,5.68497054440609,0.9784966535534485,0.025757499754159426,3.0,0,1,0
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,93.96926208,3,-0.4072276784016107,0.10344381922744263,0.7518085960770042,1.0206144424416816,0.7241082916720171,0.3318921424926173,3.0,0,1,1
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,96.63088571,3,-0.4072276784016107,0.10344381922744263,0.7518085960770042,1.0206144424416816,0.7241082916720171,0.3318921424926173,3.0,0,1,1
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,76.60444431,3,-0.4072276784016107,0.10344381922744263,0.7518085960770042,1.0206144424416816,0.7241082916720171,0.3318921424926173,3.0,0,1,1
Rhizaria,1.0,2006,05,North Atlantic Ocean,46.5,-3.5,0.0,70.71067812,1,-0.13400027343119575,,-2.369114808862715,,0.21010344916677426,,3.0,0,1,1
Actinopterygii,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,21.92031022,1,-1.299483652966645,,9.777211345983028,,0.3829071769347804,,4.0,0,1,1
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,46.04493842,3,-0.7934983474984797,0.4057470193390794,4.663935993913076,3.678295737276851,0.8134985140088987,0.07029931853978719,4.0,0,1,0
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,19.09188309,3,-0.7934983474984797,0.4057470193390794,4.663935993913076,3.678295737276851,0.8134985140088987,0.07029931853978719,4.0,0,1,0
Crustaceans,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,46.04493842,4,-0.921745635158445,0.22044541464994602,7.218571553366299,2.0058343098488938,0.832699689176125,0.20044501095022282,9.0,0,0,0
Crustaceans,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,70.71067812,4,-0.921745635158445,0.22044541464994602,7.218571553366299,2.0058343098488938,0.832699689176125,0.20044501095022282,9.0,0,0,0
Crustaceans,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,19.09188309,4,-0.921745635158445,0.22044541464994602,7.218571553366299,2.0058343098488938,0.832699689176125,0.20044501095022282,9.0,0,0,0
Crustaceans,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,21.92031022,4,-0.921745635158445,0.22044541464994602,7.218571553366299,2.0058343098488938,0.832699689176125,0.20044501095022282,9.0,0,0,0
Detritus,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,46.04493842,4,-1.1714317995618522,0.21172130282309942,7.904394443339758,1.8653605725391504,0.8723038164827911,0.09559346246426487,6.0,0,0,0
Detritus,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,19.09188309,4,-1.1714317995618522,0.21172130282309942,7.904394443339758,1.8653605725391504,0.8723038164827911,0.09559346246426487,6.0,0,0,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,46.04493842,4,-1.0693550445040065,0.3181547976494154,7.414579045508136,3.051777020358255,0.9360968843753419,0.047804231585001855,4.0,0,1,0
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,46.04493842,3,-1.6027445734047243,0.24869907098513874,10.194068868151465,2.1875225121937727,0.9352383807243427,0.054199154950673095,3.0,0,1,0
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,19.09188309,3,-1.6027445734047243,0.24869907098513874,10.194068868151465,2.1875225121937727,0.9352383807243427,0.054199154950673095,3.0,0,1,0
Mollusca,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,46.04493842,4,-1.223271034168745,0.5091231876978274,7.843182782427411,4.053479241319928,0.928148782578057,0.0825465499056899,3.0,0,1,0
Mollusca,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,19.09188309,4,-1.223271034168745,0.5091231876978274,7.843182782427411,4.053479241319928,0.928148782578057,0.0825465499056899,3.0,0,1,0
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,70.71067812,4,-1.0096539392684662,1.5435720943000044,6.930145532015322,14.429486896864594,0.7154633170860946,0.47819766691174076,3.0,0,1,1
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,46.5,-2.5,0.0,46.04493842,4,-1.0096539392684662,1.5435720943000044,6.930145532015322,14.429486896864594,0.7154633170860946,0.47819766691174076,3.0,0,1,1
Actinopterygii,1.0,2006,05,North Atlantic Ocean,46.5,-1.5,0.0,29.54423259,1,-0.5444122394298551,,2.581859366751919,,0.36553674739790576,,7.0,0,0,1
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-1.5,0.0,29.54423259,1,-0.6201551404247183,,3.718190661519276,,0.7269606913665956,,9.0,0,0,1
Crustaceans,1.0,2006,05,North Atlantic Ocean,46.5,-1.5,0.0,29.54423259,1,-1.2307597023829002,,10.863156134810124,,0.9690066357364713,,11.0,0,0,0
Detritus,1.0,2006,05,North Atlantic Ocean,46.5,-1.5,0.0,29.54423259,1,-1.747283980170698,,13.28802043435616,,0.9445615699031435,,9.0,0,0,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,46.5,-1.5,0.0,29.54423259,1,-1.9324033141257628,,15.890288935994688,,0.88898597879056,,3.0,0,1,0
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,46.5,-1.5,0.0,29.54423259,1,-0.979470036387757,,6.711755101299784,,0.8287914877068219,,4.0,0,1,0
Mollusca,1.0,2006,05,North Atlantic Ocean,46.5,-1.5,0.0,29.54423259,1,-0.8585266649531373,,5.7762226027613135,,0.8221898561883366,,5.0,0,0,0
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,46.5,-1.5,0.0,29.54423259,1,-1.2230323520211537,,8.851867878615876,,0.7826070172304106,,7.0,0,0,1
Actinopterygii,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,37.58770483,2,-0.7436993897654691,0.49076241741973525,4.264879153047165,5.059722428120914,0.5305625983597524,0.3410962514374312,5.0,0,0,1
Actinopterygii,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,48.08326112,2,-0.7436993897654691,0.49076241741973525,4.264879153047165,5.059722428120914,0.5305625983597524,0.3410962514374312,5.0,0,0,1
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,48.08326112,3,-0.41485229756115477,0.3558592653176086,1.0808826459135286,3.42715137864386,0.5207123449901029,0.45343088679450505,3.0,0,1,1
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,37.58770483,3,-0.41485229756115477,0.3558592653176086,1.0808826459135286,3.42715137864386,0.5207123449901029,0.45343088679450505,3.0,0,1,1
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,93.34970206,3,-0.41485229756115477,0.3558592653176086,1.0808826459135286,3.42715137864386,0.5207123449901029,0.45343088679450505,3.0,0,1,1
Crustaceans,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,48.08326112,3,-1.030037456018297,0.3776214997404693,8.331739879423685,3.750746682660059,0.8425847411504114,0.16366109865494835,9.0,0,0,0
Crustaceans,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,37.58770483,3,-1.030037456018297,0.3776214997404693,8.331739879423685,3.750746682660059,0.8425847411504114,0.16366109865494835,9.0,0,0,0
Detritus,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,48.08326112,3,-1.1377051911733398,0.45775164975489135,7.8569177768868625,3.5473739543461216,0.9510621987774915,0.025460371887703864,8.0,0,0,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,93.34970206,3,-1.7189708623568016,0.15803611750187474,12.950536710307517,1.6373640168239552,0.9585877691660487,0.008729636073828146,3.0,0,1,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,48.08326112,3,-1.7189708623568016,0.15803611750187474,12.950536710307517,1.6373640168239552,0.9585877691660487,0.008729636073828146,3.0,0,1,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,37.58770483,3,-1.7189708623568016,0.15803611750187474,12.950536710307517,1.6373640168239552,0.9585877691660487,0.008729636073828146,3.0,0,1,0
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,48.08326112,3,-0.732432338739351,0.8411180435161983,2.971995093849762,6.613188522602682,0.38525183788053713,0.33308244815292815,3.0,0,1,1
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,37.58770483,3,-0.732432338739351,0.8411180435161983,2.971995093849762,6.613188522602682,0.38525183788053713,0.33308244815292815,3.0,0,1,1
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,93.34970206,3,-0.732432338739351,0.8411180435161983,2.971995093849762,6.613188522602682,0.38525183788053713,0.33308244815292815,3.0,0,1,1
Mollusca,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,37.58770483,2,-1.4937143970681324,0.3496662748552092,10.03478891406496,3.4111793497851863,0.8647053444140549,0.09134108542252169,3.0,0,1,0
Other_zooplankton,1.0,2006,05,North Atlantic Ocean,47.5,-3.5,0.0,48.08326112,2,-0.1936785581832959,0.3793345023130132,-1.0425815980771755,3.6508048447923183,0.4186618406212076,0.5813289614185925,3.0,0,1,1
Actinopterygii,1.0,2006,05,North Atlantic Ocean,47.5,-2.5,0.0,34.0,1,-0.5391512934916987,,1.93800378343572,,0.4263498112110846,,4.0,0,1,1
Carnivorous_gelatinous,1.0,2006,05,North Atlantic Ocean,47.5,-2.5,0.0,34.0,1,-0.4366659119665519,,1.544184402526645,,0.4536731612176301,,11.0,0,0,1
Crustaceans,1.0,2006,05,North Atlantic Ocean,47.5,-2.5,0.0,34.0,1,-1.5290971356312644,,13.150512395555923,,0.9866187163387237,,10.0,0,0,0
Detritus,1.0,2006,05,North Atlantic Ocean,47.5,-2.5,0.0,34.0,1,-1.4831121261269173,,11.010437559815948,,0.8527840698884235,,9.0,0,0,0
Filter_feeder_gelatinous,1.0,2006,05,North Atlantic Ocean,47.5,-2.5,0.0,34.0,1,-2.456951671213541,,19.820632749679184,,0.9350457023609687,,6.0,0,0,0
Mesophytoplankton,1.0,2006,05,North Atlantic Ocean,47.5,-2.5,0.0,34.0,1,-2.9911887966021187,,19.955240111076833,,0.8768925264572283,,5.0,0,0,0
Actinopterygii,1.0,2007,04,North Atlantic Ocean,43.5,-1.5,0.0,96.59258263,1,-1.3479471449038967,,9.969397960688214,,0.7119596599886218,,3.0,0,1,1
Carnivorous_gelatinous,1.0,2007,04,North Atlantic Ocean,43.5,-1.5,0.0,38.63703305,2,-0.4317322689757712,0.2159352263376189,1.841184234865331,1.7110196109988993,0.69598658527768,0.15298073939617474,10.0,0,0,1
Carnivorous_gelatinous,1.0,2007,04,North Atlantic Ocean,43.5,-1.5,0.0,96.59258263,2,-0.4317322689757712,0.2159352263376189,1.841184234865331,1.7110196109988993,0.69598658527768,0.15298073939617474,10.0,0,0,1
Crustaceans,1.0,2007,04,North Atlantic Ocean,43.5,-1.5,0.0,38.63703305,2,-1.2101179172117407,0.3084209531383781,10.215012280903817,2.672171861729105,0.872946354371033,0.06398180120488625,8.0,0,0,0
Crustaceans,1.0,2007,04,North Atlantic Ocean,43.5,-1.5,0.0,96.59258263,2,-1.2101179172117407,0.3084209531383781,10.215012280903817,2.672171861729105,0.872946354371033,0.06398180120488625,8.0,0,0,0
Detritus,1.0,2007,04,North Atlantic Ocean,43.5,-1.5,0.0,38.63703305,2,-1.3654325964644003,0.4380422953621405,9.2980298620208,3.489680530655382,0.9485183132523893,0.031649327243655996,8.0,0,0,0
Detritus,1.0,2007,04,North Atlantic Ocean,43.5,-1.5,0.0,96.59258263,2,-1.3654325964644003,0.4380422953621405,9.2980298620208,3.489680530655382,0.9485183132523893,0.031649327243655996,8.0,0,0,0
Filter_feeder_gelatinous,1.0,2007,04,North Atlantic Ocean,43.5,-1.5,0.0,96.59258263,2,-1.629900564743091,0.45353104876576533,12.368929086436832,3.958403625009329,0.9127440201956001,0.053422911396791374,6.0,0,0,0
