PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Crustaceans,1.0,2013,02,South Pacific Ocean,-12.5,-78.5,1.0,201.0,1,-0.01633084919171594,,-3.18633231196978,,0.0031643946698216574,,7.0,0,0,1
Detritus,1.0,2013,02,South Pacific Ocean,-12.5,-78.5,2.0,201.0,2,-1.0524373852890294,0.12070031078130239,8.364538234760282,1.0858554370965616,0.9160815641642086,0.030656178423317096,7.0,0,0,0
Detritus,1.0,2013,02,South Pacific Ocean,-12.5,-78.5,1.0,201.0,2,-1.0524373852890294,0.12070031078130239,8.364538234760282,1.0858554370965616,0.9160815641642086,0.030656178423317096,7.0,0,0,0
Rhizaria,1.0,2013,02,South Pacific Ocean,-12.5,-78.5,2.0,201.0,2,-0.6006007738317436,0.10135403357457669,2.6420363788711034,1.1017647574806484,0.8621977709643085,0.19280768708173604,4.0,0,1,0
Carnivorous_gelatinous,1.0,2013,02,South Pacific Ocean,-12.5,-77.5,1.0,201.0,1,-0.16500540896684143,,-2.138215271489742,,0.7153912548740049,,6.0,0,0,1
Crustaceans,1.0,2013,02,South Pacific Ocean,-12.5,-77.5,1.0,201.0,8,-0.22865378516928117,0.11290506131542204,-0.8775060693607273,1.338089990970739,0.4481143983117356,0.2678631151499919,3.0,0,1,1
Crustaceans,1.0,2013,02,South Pacific Ocean,-12.5,-77.5,4.0,201.0,8,-0.22865378516928117,0.11290506131542204,-0.8775060693607273,1.338089990970739,0.4481143983117356,0.2678631151499919,3.0,0,1,1
Crustaceans,1.0,2013,02,South Pacific Ocean,-12.5,-77.5,2.0,201.0,8,-0.22865378516928117,0.11290506131542204,-0.8775060693607273,1.338089990970739,0.4481143983117356,0.2678631151499919,3.0,0,1,1
Crustaceans,1.0,2013,02,South Pacific Ocean,-12.5,-77.5,1.0,173.0,8,-0.22865378516928117,0.11290506131542204,-0.8775060693607273,1.338089990970739,0.4481143983117356,0.2678631151499919,3.0,0,1,1
Detritus,1.0,2013,02,South Pacific Ocean,-12.5,-77.5,1.0,173.0,13,-1.0097256991262638,0.2722928306512796,7.672065891211574,2.6457025056353234,0.7860150328124523,0.1749861105002428,7.0,0,0,1
Detritus,1.0,2013,02,South Pacific Ocean,-12.5,-77.5,2.0,201.0,13,-1.0097256991262638,0.2722928306512796,7.672065891211574,2.6457025056353234,0.7860150328124523,0.1749861105002428,7.0,0,0,1
Filter_feeder_gelatinous,1.0,2013,02,South Pacific Ocean,-12.5,-77.5,1.0,201.0,1,-0.10881065986396543,,-2.986022373446956,,0.4131535220904661,,3.0,0,1,1
Mesophytoplankton,1.0,2013,02,South Pacific Ocean,-12.5,-77.5,2.0,201.0,1,-1.052622369625563,,7.282925624122781,,0.8929277762793093,,3.0,0,1,0
Other_zooplankton,1.0,2013,02,South Pacific Ocean,-12.5,-77.5,1.0,201.0,6,-0.4659955167240986,0.2337007935645931,1.5622802009623336,2.695166754462058,0.5712148674752854,0.36206214507822293,3.0,0,1,1
Rhizaria,1.0,2013,02,South Pacific Ocean,-12.5,-77.5,2.0,201.0,12,-0.7860916048360108,0.29711460631979425,4.256736546101922,2.695802407019517,0.7108601177950541,0.22090089004544408,3.0,0,1,1
Rhizaria,1.0,2013,02,South Pacific Ocean,-12.5,-77.5,1.0,173.0,12,-0.7860916048360108,0.29711460631979425,4.256736546101922,2.695802407019517,0.7108601177950541,0.22090089004544408,3.0,0,1,1
Rhizaria,1.0,2013,02,South Pacific Ocean,-12.5,-77.5,1.0,201.0,12,-0.7860916048360108,0.29711460631979425,4.256736546101922,2.695802407019517,0.7108601177950541,0.22090089004544408,3.0,0,1,1
Carnivorous_gelatinous,1.0,2013,02,South Pacific Ocean,-12.5,-76.5,1.0,201.0,1,-0.15939262131760318,,-2.411713399136522,,0.8393753996578931,,3.0,0,1,0
Crustaceans,1.0,2013,02,South Pacific Ocean,-12.5,-76.5,1.0,153.0,2,-0.18567359326680807,0.10011032121968108,-1.5285354541875003,1.3047688595660785,0.5166319154461612,0.5677990329862689,4.0,0,1,1
Crustaceans,1.0,2013,02,South Pacific Ocean,-12.5,-76.5,1.0,201.0,2,-0.18567359326680807,0.10011032121968108,-1.5285354541875003,1.3047688595660785,0.5166319154461612,0.5677990329862689,4.0,0,1,1
Detritus,1.0,2013,02,South Pacific Ocean,-12.5,-76.5,1.0,201.0,3,-1.2195793163815927,0.13337041783569936,10.096075153384449,1.1435557726440224,0.9512482737621303,0.026573651482465082,9.0,0,0,0
Other_zooplankton,1.0,2013,02,South Pacific Ocean,-12.5,-76.5,1.0,201.0,1,-0.20459922048914791,,-1.8044395718243391,,0.42098675803504304,,3.0,0,1,1
Rhizaria,1.0,2013,02,South Pacific Ocean,-12.5,-76.5,1.0,108.0,3,-1.3272659228224744,0.600573450971462,8.837563105907472,5.376128008057046,0.8147139207203172,0.15795846756663562,3.0,0,1,0
Rhizaria,1.0,2013,02,South Pacific Ocean,-12.5,-76.5,1.0,201.0,3,-1.3272659228224744,0.600573450971462,8.837563105907472,5.376128008057046,0.8147139207203172,0.15795846756663562,3.0,0,1,0
Detritus,1.0,2013,02,Mediterranean Region,41.5,7.5,2.0,201.0,1,-0.6287294996651316,,3.34838036688977,,0.7448110777916974,,5.0,0,0,1
Detritus,1.0,2013,02,Mediterranean Region,42.5,4.5,1.0,201.0,1,-1.829799545406783,,13.815105274493876,,0.8118410757680843,,3.0,0,1,0
Carnivorous_gelatinous,1.0,2013,03,South Pacific Ocean,-12.5,-78.5,1.0,201.0,1,-0.6364017321645735,,3.9831877790210877,,0.8052256516014198,,4.0,0,1,0
Detritus,1.0,2013,03,South Pacific Ocean,-12.5,-78.5,1.0,201.0,1,-1.6859110934376156,,13.86699440112218,,0.9543451644673482,,7.0,0,0,0
Rhizaria,1.0,2013,03,South Pacific Ocean,-12.5,-78.5,1.0,201.0,1,-0.5183651235495109,,1.8968292259343582,,0.9542168864908133,,4.0,0,1,0
Carnivorous_gelatinous,1.0,2013,03,South Pacific Ocean,-12.5,-77.5,1.0,201.0,1,-0.13247204705982843,,-2.6372928485500475,,0.20065596443462985,,4.0,0,1,1
Crustaceans,1.0,2013,03,South Pacific Ocean,-12.5,-77.5,2.0,201.0,2,-0.35403180805189616,0.036870856324025154,0.3921359570780403,0.37338946614860496,0.7290271232204878,0.02244003895682488,3.0,0,1,1
Crustaceans,1.0,2013,03,South Pacific Ocean,-12.5,-77.5,1.0,201.0,2,-0.35403180805189616,0.036870856324025154,0.3921359570780403,0.37338946614860496,0.7290271232204878,0.02244003895682488,3.0,0,1,1
Detritus,1.0,2013,03,South Pacific Ocean,-12.5,-77.5,1.0,201.0,3,-0.955128665517503,0.23961944355721143,7.3893713691000125,2.3312145741263626,0.8786533090032238,0.12893758469452726,8.0,0,0,0
Detritus,1.0,2013,03,South Pacific Ocean,-12.5,-77.5,6.0,201.0,3,-0.955128665517503,0.23961944355721143,7.3893713691000125,2.3312145741263626,0.8786533090032238,0.12893758469452726,8.0,0,0,0
Rhizaria,1.0,2013,03,South Pacific Ocean,-12.5,-77.5,6.0,201.0,3,-0.7830419637561472,0.6375454937600915,4.2208132381969685,5.652561569870001,0.7849790406095428,0.2596561259010026,3.0,0,1,1
Rhizaria,1.0,2013,03,South Pacific Ocean,-12.5,-77.5,1.0,201.0,3,-0.7830419637561472,0.6375454937600915,4.2208132381969685,5.652561569870001,0.7849790406095428,0.2596561259010026,3.0,0,1,1
Rhizaria,1.0,2013,03,South Pacific Ocean,-12.5,-77.5,2.0,201.0,3,-0.7830419637561472,0.6375454937600915,4.2208132381969685,5.652561569870001,0.7849790406095428,0.2596561259010026,3.0,0,1,1
Detritus,1.0,2013,04,Mediterranean Region,40.5,7.5,10.0,201.0,1,-0.28354949380959027,,-0.16474562088792633,,0.9974857666425726,,3.0,0,1,0
Crustaceans,1.0,2013,04,Mediterranean Region,41.5,3.5,14.0,201.0,1,-0.562015373344626,,2.7593254269989544,,0.8322291498353032,,4.0,0,1,0
Detritus,1.0,2013,04,Mediterranean Region,41.5,3.5,14.0,201.0,1,-0.8317182044883541,,3.9444185137600063,,0.8389424173337796,,3.0,0,1,0
Crustaceans,1.0,2013,04,Mediterranean Region,41.5,5.5,4.0,201.0,1,-0.5692036369925363,,2.563217454344882,,0.7057445357499443,,3.0,0,1,1
Crustaceans,1.0,2013,04,Mediterranean Region,42.5,4.5,3.0,201.0,1,-1.0404501822382652,,7.6913595882290275,,0.8380105535579405,,5.0,0,0,0
Detritus,1.0,2013,04,Mediterranean Region,42.5,4.5,3.0,201.0,1,-2.196914997677066,,17.10760265197125,,0.984507813938155,,3.0,0,1,0
Filter_feeder_gelatinous,1.0,2013,04,Mediterranean Region,42.5,4.5,3.0,201.0,1,-0.6712340019264831,,3.8673230432641064,,0.9592234262608857,,3.0,0,1,0
Detritus,1.0,2013,04,Mediterranean Region,42.5,6.5,2.0,201.0,1,-0.13689978607163086,,-1.6021941195340013,,0.030328163997407454,,3.0,0,1,1
Detritus,1.0,2013,04,Mediterranean Region,43.5,7.5,2.0,201.0,1,-1.0494324307285083,,6.714749813348097,,0.7300899583825662,,4.0,0,1,1
Detritus,1.0,2013,05,North Atlantic Ocean,11.5,-60.5,3.0,201.0,2,-0.9410762814688556,0.10617029762186804,6.4468110208051606,0.9102173984501222,0.8464587666728947,0.08212147201071586,5.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,11.5,-60.5,3.0,201.0,2,-1.3287950707041212,0.25250786481677767,10.029847306313055,2.090526243106129,0.9134749045880346,0.003941670221402755,5.0,0,0,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,11.5,-60.5,3.0,201.0,2,-1.0572488515615222,0.2065788763020465,7.056306526278325,1.8819563146530234,0.8337759560798155,0.11075589214598514,3.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,11.5,-20.5,1.0,201.0,1,-1.0724882806089768,,7.813414988276828,,0.9752744051031124,,6.0,0,0,0
Mollusca,1.0,2013,05,North Atlantic Ocean,11.5,-20.5,1.0,201.0,1,-0.4339523382722403,,1.4342066100836264,,0.5627737777828768,,3.0,0,1,1
Detritus,1.0,2013,05,North Atlantic Ocean,12.5,-59.5,2.0,201.0,2,-1.328024913222204,0.02119996312739848,9.919145490898352,0.24673233809377812,0.9132040246036388,0.029119712878241492,6.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,12.5,-59.5,2.0,201.0,2,-1.4269845490159465,0.2444596119142338,10.800248740775539,2.2889471746985857,0.9107932185088344,0.06020274692053464,4.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,12.5,-59.5,2.0,201.0,2,-1.3508755488599262,0.39059114020471053,9.724906844358184,3.3291444669566372,0.9517074051275223,0.0465171277717824,4.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,13.5,-59.5,1.0,201.0,1,-1.1287149147339552,,8.245140601048794,,0.8563115635240139,,6.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,13.5,-59.5,1.0,201.0,1,-1.1212470593973543,,8.236555101940045,,0.9981137605201594,,4.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,13.5,-59.5,1.0,201.0,1,-0.8221999627682567,,4.872413433711342,,0.8480948016752552,,6.0,0,0,0
Crustaceans,1.0,2013,05,North Atlantic Ocean,13.5,-58.5,2.0,201.0,1,-0.6599637240387825,,3.748445635242028,,0.5355301943865292,,3.0,0,1,1
Detritus,1.0,2013,05,North Atlantic Ocean,13.5,-58.5,3.0,201.0,2,-1.1979307028245045,0.22323898327222444,8.920943985940609,2.109552305430718,0.8908515941621193,0.0839107518010911,6.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,13.5,-58.5,3.0,201.0,2,-1.3675317166001817,0.3448207839951245,10.59320194259389,3.3200134930748813,0.9783408654374128,0.009931872847545466,5.0,0,0,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,13.5,-58.5,3.0,201.0,2,-1.120385320998294,0.06571219680361393,7.688660546742102,0.7504354826651828,0.8648677573967358,0.09038611797091642,3.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,13.5,-58.5,2.0,201.0,2,-1.120385320998294,0.06571219680361393,7.688660546742102,0.7504354826651828,0.8648677573967358,0.09038611797091642,3.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-57.5,3.0,201.0,2,-1.456562664775066,0.03033308439039199,11.162740221438733,0.4073744084451419,0.8908803320331133,0.10821540554140194,6.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-57.5,3.0,201.0,2,-1.098380338672461,0.661563360507941,8.06879278388858,6.171012105096835,0.9287393475898401,0.003940226250952504,4.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-57.5,3.0,201.0,2,-1.0139362224229445,0.047605200600644264,6.848422157767181,0.5859661675228091,0.8708617088756194,0.1669815308883268,4.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-57.5,2.0,201.0,2,-1.0139362224229445,0.047605200600644264,6.848422157767181,0.5859661675228091,0.8708617088756194,0.1669815308883268,4.0,0,1,0
Crustaceans,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,2.0,201.0,1,-0.6012737726148513,,3.1536811817225145,,0.9506643914154035,,3.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,1.0,201.0,2,-1.1798381886401799,0.07311595365453358,8.628494872839529,0.44424365858873327,0.8247400102990043,0.04269488400445296,6.0,0,0,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,2.0,201.0,2,-1.1798381886401799,0.07311595365453358,8.628494872839529,0.44424365858873327,0.8247400102990043,0.04269488400445296,6.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,1.0,201.0,2,-1.2239457737472899,0.2577135998533286,9.219898005371348,2.4043189411858625,0.987819077296427,0.002525188957133111,4.0,0,1,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,2.0,201.0,2,-1.2239457737472899,0.2577135998533286,9.219898005371348,2.4043189411858625,0.987819077296427,0.002525188957133111,4.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,1.0,201.0,2,-1.1175713679937596,0.515721809865913,7.505597472120863,4.580925517715491,0.7054323817575545,0.2517943087376471,5.0,0,0,1
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-56.5,2.0,201.0,2,-1.1175713679937596,0.515721809865913,7.505597472120863,4.580925517715491,0.7054323817575545,0.2517943087376471,5.0,0,0,1
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-55.5,1.0,201.0,1,-1.0646960548129785,,7.750463736349909,,0.8611681226647587,,7.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-55.5,1.0,201.0,1,-1.96163199469469,,15.882246780471082,,0.8378353456964643,,4.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-55.5,1.0,201.0,1,-1.012882823438053,,6.866946739081175,,0.9228679268941125,,3.0,0,1,0
Crustaceans,1.0,2013,05,North Atlantic Ocean,14.5,-54.5,2.0,201.0,1,-0.2323540378296488,,-0.3478795967319983,,0.5526918405252159,,4.0,0,1,1
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-54.5,2.0,201.0,1,-1.5745875314990323,,12.19122809514916,,0.9563818897663378,,5.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-54.5,2.0,201.0,1,-1.7773203477321433,,14.53336054076618,,0.9667810894246577,,5.0,0,0,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-54.5,2.0,201.0,1,-1.5087369217890239,,11.434671289040601,,0.915909530345272,,4.0,0,1,0
Crustaceans,1.0,2013,05,North Atlantic Ocean,14.5,-53.5,3.0,200.0,1,-1.1814933202771793,,9.160842466990697,,0.9691323088096266,,4.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-53.5,3.0,200.0,2,-1.3242027393390994,0.13264118669662647,9.8418688592484,1.054902560095318,0.8938251744982879,0.009725740282315883,6.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-53.5,3.0,200.0,2,-1.171155274706604,0.6467985006690244,8.561118014938955,6.227245616122656,0.8376582938447142,0.18319405527135038,4.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-53.5,3.0,200.0,2,-0.9916199117608981,0.18989953046471292,6.8284800966864125,1.489151044070018,0.8974551104170705,0.07687966540046054,3.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-53.5,1.0,201.0,2,-0.9916199117608981,0.18989953046471292,6.8284800966864125,1.489151044070018,0.8974551104170705,0.07687966540046054,3.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-52.5,3.0,201.0,1,-0.8286122641546965,,5.5263241936025835,,0.6624331692343244,,7.0,0,0,1
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-52.5,3.0,201.0,1,-1.5864880431336952,,12.81642880910328,,0.9571939370579838,,3.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-52.5,3.0,201.0,1,-2.0074440203782853,,15.305698171324691,,0.9392373752175097,,3.0,1,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-50.5,2.0,201.0,1,-0.9644391763301722,,7.056614633377048,,0.7435554157330805,,7.0,0,0,1
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-50.5,2.0,201.0,1,-1.5070558114895862,,12.010884275474169,,0.9275717763004464,,4.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-50.5,2.0,201.0,1,-1.2084169667913227,,8.574656372177854,,0.938032615165257,,3.0,0,1,0
Crustaceans,1.0,2013,05,North Atlantic Ocean,14.5,-49.5,2.0,201.0,1,-0.7040084974585735,,4.37946396937178,,0.9622330254167231,,3.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-49.5,2.0,201.0,1,-1.285937706716991,,9.403550501255339,,0.8742681688250398,,6.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-49.5,2.0,201.0,1,-1.360959880174518,,10.486384934929857,,0.9135908316690793,,3.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-49.5,2.0,201.0,1,-1.7012110539107215,,13.181252620629673,,0.9754470854399208,,4.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-48.5,1.0,201.0,1,-1.459537281817674,,11.022785345830043,,0.8701794032764525,,6.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-48.5,1.0,201.0,1,-1.8644042664647897,,15.292730566670352,,0.9597306688932673,,3.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-48.5,1.0,201.0,1,-1.2794821807713412,,9.43044172339354,,0.9998962011907998,,3.0,0,1,0
Crustaceans,1.0,2013,05,North Atlantic Ocean,14.5,-47.5,1.0,201.0,1,-0.5107720158977259,,2.0795888454974087,,0.9988405880822883,,3.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-47.5,1.0,201.0,2,-1.1548848569289627,0.006010095759856171,8.186058481275705,0.02613962198952568,0.6908606345208418,0.04910213125780909,6.0,0,0,1
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-47.5,1.0,201.0,2,-1.5680249230394214,0.22805548406423648,12.231385084458417,2.1493123572568464,0.8803741319764825,0.02645387341008705,3.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-47.5,1.0,201.0,2,-0.9027487857253724,0.19938831721667533,5.799643275143762,1.9293390244561415,0.9143429969031236,0.014101276302897875,4.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-46.5,3.0,201.0,1,-1.2219785239757803,,8.941505899001903,,0.8680800014833111,,4.0,0,1,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-46.5,3.0,201.0,1,-1.6074096290973214,,12.659920482804175,,0.8804217904597544,,5.0,0,0,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-45.5,1.0,201.0,2,-1.1107546540827304,0.09518554479530372,8.068659186530502,0.7131617440575149,0.7004041308218181,0.09130515376843519,6.0,0,0,1
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-45.5,1.0,201.0,2,-1.3902363169754326,0.39473891506162756,10.619303708672096,3.7433519795400354,0.8151219043762095,0.15183105528132196,4.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-45.5,1.0,201.0,2,-1.5413147670369622,0.6825369180289981,11.355671350266832,5.805869072378455,0.997729069747127,0.0029844773965036994,3.0,0,1,0
Crustaceans,1.0,2013,05,North Atlantic Ocean,14.5,-44.5,1.0,201.0,1,-1.3072155559203265,,10.098408930845267,,0.8710035157122054,,3.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-44.5,1.0,201.0,1,-1.2721062300791934,,9.349944887789096,,0.9607476720921968,,6.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-44.5,1.0,201.0,1,-1.673418530041345,,13.345021275002207,,0.9781410265282354,,4.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-44.5,1.0,201.0,1,-1.3770269360558138,,10.071860213164184,,0.7559570409138157,,4.0,0,1,1
Crustaceans,1.0,2013,05,North Atlantic Ocean,14.5,-43.5,55.0,201.0,1,-0.43449215017953785,,1.7222676139046378,,0.7246633038918402,,4.0,0,1,1
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-43.5,55.0,201.0,1,-0.9770477326850396,,6.48763139892942,,0.462635662520138,,5.0,0,0,1
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-43.5,55.0,201.0,1,-0.913387405786671,,6.086569650012779,,0.9072234519359036,,3.0,0,1,0
Crustaceans,1.0,2013,05,North Atlantic Ocean,14.5,-42.5,1.0,201.0,1,-0.013470122741784806,,-2.826877405906175,,0.0005579919721967475,,3.0,0,1,1
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-42.5,1.0,201.0,1,-1.3772391942955355,,9.913284410306506,,0.7232948573779701,,5.0,0,0,1
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-42.5,1.0,201.0,1,-1.655746534863094,,13.153266476584923,,0.89034240417712,,3.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-42.5,1.0,201.0,1,-1.4668158097641437,,11.16109817221383,,0.9342329156630083,,4.0,0,1,0
Crustaceans,1.0,2013,05,North Atlantic Ocean,14.5,-41.5,3.0,201.0,1,-0.4649010212155608,,1.7189764794231235,,0.25849369308304426,,3.0,0,1,1
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-41.5,3.0,201.0,2,-1.062061858898314,0.12820052346951596,7.26630359383977,1.3074940320637882,0.9052845524779767,0.058516004500786714,4.0,0,1,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-41.5,3.0,201.0,2,-1.045996651961928,0.10647802888712264,7.366415757621546,0.9628433312624447,0.9267398124702309,0.015848656442691594,3.0,0,1,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-41.5,1.0,201.0,2,-1.045996651961928,0.10647802888712264,7.366415757621546,0.9628433312624447,0.9267398124702309,0.015848656442691594,3.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-41.5,3.0,201.0,1,-1.7343103341909727,,13.14464891604486,,0.9972348689379299,,3.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-40.5,3.0,201.0,1,-1.156168755204001,,8.068052536574617,,0.8429985056834325,,6.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-40.5,3.0,201.0,1,-1.1992584025716198,,8.407247335376644,,0.950411363230205,,4.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-40.5,3.0,201.0,1,-0.5978077405873662,,2.78007173950035,,0.5365656011186153,,4.0,0,1,1
Crustaceans,1.0,2013,05,North Atlantic Ocean,14.5,-39.5,2.0,201.0,1,-0.5129314045653666,,1.9148085812165254,,0.7832810219416233,,4.0,0,1,1
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-39.5,2.0,201.0,2,-1.1313071326817346,0.09368486503902611,7.866474898300674,0.9425468928458728,0.8473006470495501,0.2029261638381548,5.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-39.5,2.0,201.0,2,-0.9352720422063314,0.04492102615375559,5.971483332645855,0.2549793627451872,0.92693821018576,0.07448706055135165,4.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-39.5,2.0,201.0,2,-0.9136616207588044,0.3339787378363037,5.703596202246466,2.9804165583925273,0.6596494454912676,0.23607012905498156,4.0,0,1,1
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-38.5,1.0,201.0,1,-0.9830225930631518,,6.280430532593574,,0.792803597462304,,5.0,0,0,1
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-38.5,1.0,201.0,1,-1.3066579833026384,,8.892988802892203,,0.7677330221815604,,3.0,0,1,1
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-36.5,3.0,201.0,1,-1.0902783208599551,,7.352269408561023,,0.8174590609195809,,5.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-36.5,3.0,201.0,1,-0.9438110522752268,,6.0130695561280145,,0.9243033407042752,,3.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-36.5,3.0,201.0,1,-0.8006697168020496,,4.693253397554461,,0.9309022210098004,,5.0,0,0,0
Crustaceans,1.0,2013,05,North Atlantic Ocean,14.5,-35.5,3.0,201.0,1,-1.657084841187421,,14.157681090780967,,0.8907348615851999,,3.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-35.5,3.0,201.0,2,-1.1239675895710197,0.43486931697359976,7.6391058379886765,3.6845086391718986,0.9313087604648611,0.02122200268253795,5.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-35.5,3.0,201.0,1,-1.6196437150263463,,11.863797463772988,,0.8716922188786936,,3.0,0,1,0
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-35.5,3.0,201.0,2,-0.5901421159341229,0.04100567843278448,2.6215571311079793,0.631990015010258,0.756963925560952,0.22142821399683696,5.0,0,0,1
Crustaceans,1.0,2013,05,North Atlantic Ocean,14.5,-33.5,2.0,201.0,1,-1.1823575943879356,,9.347013005789194,,0.9750658465026346,,3.0,0,1,0
Detritus,1.0,2013,05,North Atlantic Ocean,14.5,-33.5,2.0,201.0,1,-1.2973815532747983,,9.390987581583733,,0.9410541078736429,,5.0,0,0,0
Mesophytoplankton,1.0,2013,05,North Atlantic Ocean,14.5,-33.5,2.0,201.0,1,-0.3917747673916267,,0.5492152814918638,,0.5207756329700075,,3.0,0,1,1
Rhizaria,1.0,2013,05,North Atlantic Ocean,14.5,-33.5,2.0,201.0,1,-0.79977536863148,,4.365631911204627,,0.8565349480293862,,3.0,0,1,0
